CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
13917,2,228,49,272,136,16,8.35,2,0,0
17031,2,235,11,380.4,190.2,19,6.81,2,0,0
13248,2,305,124,465.7,232.85,25,2.6,2,0,0
12571,2,523,39,519.6,259.8,31,2.48,2,0,0
13799,2,402,116,688.9,344.45,32,4.68,2,0,0
17503,2,486,2,559,279.5,36,0.97,2,0,0
14128,2,564,60,637.5,318.75,40,4.33,2,0,0
15990,2,443,44,792.1,396.05,52,4.76,2,0,0
15184,2,199,29,402.2,201.1,59,2.64,2,0,0
14985,2,256,198,292,146,78,1.95,2,0,0
17186,2,200,46,144,72,1,14,2,0,0
13787,2,337,75,309,154.5,24,9.63,2,0,0
17374,2,85,218,495.8,247.9,24,2.33,2,0,0
15232,2,686,113,612.1,306.05,26,0.9,2,0,0
17898,2,190,85,152.1,76.05,27,4.52,2,0,0
15121,2,199,50,457.7,228.85,28,8.81,2,0,0
13040,2,355,8,677,338.5,38,0.6,2,0,0
15272,2,310,57,721.9,360.95,63,0.47,2,0,0
16383,2,467,74,643.8,321.9,80,2,2,0,0
17468,2,116,10,137,68.5,5,1,2,0,0
18048,2,127,203,172.3,86.15,6,0,2,0,0
13207,2,130,15,250.3,125.15,7,19.29,2,0,0
12962,2,129,7,266.4,133.2,15,7.07,2,0,0
15424,2,554,254,383.3,191.65,17,0,2,0,0
16808,2,196,99,288.4,144.2,21,7.95,2,0,0
16824,2,236,15,460.6,230.3,23,5.96,2,0,0
14481,2,489,164,636.5,318.25,25,4.24,2,0,0
17144,2,483,1,984.6,492.3,42,1.77,2,0,0
17397,2,250,22,681.4,340.7,88,0,2,0,0
13601,2,548,45,693.3,346.65,90,1.69,2,0,0
15531,2,1085,8,1972.4,986.2,196,0.1,2,0,0
13718,2,173,246,306.6,153.3,9,4.45,2,0,0
14491,2,139,175,340.9,170.45,17,12.31,2,0,0
12596,2,468,51,450.3,225.15,24,7.96,2,0,0
13904,2,332,37,332.6,166.3,24,10.28,2,0,0
15057,2,668,275,1489.5,744.75,25,1.67,2,0,0
12653,2,919,148,2209.8,1104.9,37,3.52,2,0,0
17507,2,359,261,605.6,302.8,79,0.55,2,0,0
16805,2,539,173,460.6,230.3,94,1.93,2,0,0
16916,2,431,23,562.4,281.2,129,2.59,2,0,0
14882,2,158,26,589.7,294.85,6,0.7,2,0,0
13930,2,274,57,337.3,168.65,15,4.94,2,0,0
16313,2,165,3,274.2,137.1,16,3.07,2,0,0
14427,2,228,50,363.3,181.65,16,0.81,2,0,0
13837,2,182,211,266.6,133.3,17,6.24,2,0,0
15734,2,346,114,1339.5,669.75,25,3.44,2,0,0
16185,2,260,16,529.4,264.7,31,7.2,2,0,0
12815,2,374,147,863.5,431.75,37,1.16,2,0,0
14918,2,675,115,1610.1,805.05,39,0.89,2,0,0
18265,2,309,72,771.5,385.75,43,2,2,0,0
14896,2,279,204,468.8,234.4,43,3.83,2,0,0
13673,2,114,18,387.4,193.7,47,0.24,2,0,0
14396,2,225,65,488,244,71,4.25,2,0,0
16674,2,181,54,304.2,152.1,89,0.48,2,0,0
17265,2,389,138,550,275,106,0.35,2,0,0
14987,2,128,15,326.4,163.2,2,116.67,2,0,0
17707,2,144,185,152.4,76.2,3,37.75,2,0,0
15393,2,150,16,231.9,115.95,10,24.09,2,0,0
13169,2,272,63,712.9,356.45,11,15.75,2,0,0
16792,2,44,282,110.4,55.2,11,0,2,0,0
13049,2,268,64,656.7,328.35,14,19.54,2,0,0
13529,2,74,78,307.8,153.9,15,9,2,0,0
17134,2,98,106,413.2,206.6,21,7.18,2,0,0
16441,2,173,67,381.2,190.6,22,9.74,2,0,0
12816,2,125,95,452.2,226.1,26,3.12,2,0,0
12589,2,302,28,574.7,287.35,28,3.63,2,0,0
17418,2,289,42,463.5,231.75,29,9.69,2,0,0
13046,2,264,30,629.3,314.65,33,6.94,2,0,0
16311,2,394,17,616.3,308.15,35,0.89,2,0,0
15762,2,251,65,583.8,291.9,37,0.33,2,0,0
14594,2,183,7,363.3,181.65,48,7.18,2,0,0
18143,2,570,116,1000.2,500.1,59,0.42,2,0,0
12762,2,1220,7,1702.5,851.25,61,0.27,2,0,0
14651,2,343,67,653.7,326.85,95,1.44,2,0,0
16405,2,187,302,167.3,83.65,3,2,2,0,0
17330,2,120,22,363.9,181.95,5,9,2,0,0
16427,2,156,263,241.1,120.55,8,2.63,2,0,0
16634,2,82,222,217.9,108.95,9,18.75,2,0,0
13960,2,142,21,230.2,115.1,11,4.55,2,0,0
16596,2,97,15,250.1,125.05,12,31.91,2,0,0
13899,2,156,16,388.5,194.25,19,14.33,2,0,0
16616,2,370,15,500.4,250.2,31,4.44,2,0,0
16384,2,260,89,584.5,292.25,33,5.44,2,0,0
12849,2,579,31,992.7,496.35,46,5.27,2,0,0
17081,2,77,25,288.9,144.45,55,0.34,2,0,0
15889,2,200,156,400.8,200.4,78,2.6,2,0,0
15422,2,38,323,97.7,48.85,6,0,2,0,0
17946,2,75,233,149.6,74.8,18,1.37,2,0,0
18121,2,438,149,653.3,326.65,28,0.17,2,0,0
13885,2,182,189,506.8,253.4,28,0.41,2,0,0
17679,2,729,52,1992.1,996.05,29,1.14,2,0,0
15205,2,378,85,653.2,326.6,37,1.17,2,0,0
13823,2,439,18,957.7,478.85,39,1.87,2,0,0
12630,2,542,9,1030.9,515.45,59,0.56,2,0,0
17100,2,800,18,971.7,485.85,65,0,2,0,0
14998,2,258,170,414.9,207.45,70,0.97,2,0,0
17764,2,351,50,772.6,386.3,71,2.3,2,0,0
17537,2,699,29,887.7,443.85,74,3.75,2,0,0
17254,2,251,4,271.2,135.6,100,0.1,2,0,0
16986,2,1040,29,1873.2,936.6,3,0.5,2,0,0
16698,2,840,226,1998,999,4,6.75,2,0,0
15565,2,60,50,173.2,86.6,8,2.86,2,0,0
13434,2,300,74,534.2,267.1,9,2.44,2,0,0
15636,2,284,89,724.8,362.4,20,8.04,2,0,0
15182,2,253,154,622.9,311.45,24,4.07,2,0,0
17489,2,428,58,376.6,188.3,28,5.5,2,0,0
16083,2,908,100,1317.6,658.8,31,8.67,2,0,0
15244,2,405,65,631.6,315.8,31,5.55,2,0,0
15246,2,247,238,514.2,257.1,32,3.75,2,0,0
13402,2,479,127,621.2,310.6,32,6.45,2,0,0
13165,2,1376,46,1021.5,510.75,40,7.44,2,0,0
14470,2,193,11,461.2,230.6,43,6.57,2,0,0
13780,2,318,7,360,180,56,2.91,2,0,0
17255,2,227,40,291.5,145.75,69,3.55,2,0,0
13133,2,32,273,109.8,54.9,7,5.17,2,0,0
13261,2,210,268,944.1,472.05,8,2.13,2,0,0
16835,2,61,128,180.9,90.45,10,27.22,2,0,0
16109,2,612,218,611.9,305.95,18,5.29,2,0,0
13817,2,208,29,329,164.5,19,15.33,2,0,0
12991,2,405,23,503.8,251.9,31,2.97,2,0,0
13431,2,672,67,1269.1,634.55,44,0.47,2,0,0
13821,2,153,144,385.6,192.8,51,2.02,2,0,0
16368,2,251,2,479.9,239.95,58,0.38,2,0,0
15967,2,205,23,397.7,198.85,73,3.73,2,0,0
15012,2,225,53,405,202.5,110,2.64,2,0,0
13493,2,377,275,498.6,249.3,5,2.4,2,0,0
15689,2,84,119,254.1,127.05,8,30.25,2,0,0
14624,2,162,57,225.8,112.9,13,0.17,2,0,0
16552,2,219,242,379.7,189.85,17,8.19,2,0,0
15852,2,48,186,160.7,80.35,22,0.52,2,0,0
13759,2,287,33,659.4,329.7,24,1.58,2,0,0
17595,2,228,12,386.7,193.35,68,0.31,2,0,0
16386,2,205,28,302.6,151.3,76,2.81,2,0,0
15612,2,51,36,180.2,90.1,3,6.25,2,0,0
13754,2,214,151,282.6,141.3,11,15.09,2,0,0
16647,2,146,169,214.1,107.05,12,2.69,2,0,0
14024,2,150,121,327.7,163.85,16,0.2,2,0,0
12793,2,292,334,461.5,230.75,20,1.76,2,0,0
15714,2,186,11,330,165,34,2,2,0,0
17604,2,169,217,309.4,154.7,57,1.53,2,0,0
12872,2,319,326,600,300,58,0.6,2,0,0
12904,2,294,18,496.1,248.05,59,2.2,2,0,0
17459,2,537,43,657.3,328.65,88,0.15,2,0,0
13669,2,237,50,218.6,109.3,9,12.38,2,0,0
13416,2,142,43,712.5,356.25,11,2.11,2,0,0
14761,2,118,58,255.9,127.95,11,27.6,2,0,0
13711,2,140,218,252.1,126.05,11,0,2,0,0
17668,2,93,1,347.8,173.9,14,2.64,2,0,0
13657,2,208,10,367.1,183.55,15,13.64,2,0,0
13453,2,134,165,357,178.5,16,7.75,2,0,0
17237,2,105,11,314.7,157.35,18,0.61,2,0,0
14104,2,72,154,216.2,108.1,21,0.55,2,0,0
14788,2,421,7,679.4,339.7,26,0.66,2,0,0
14272,2,599,73,438,219,33,5.66,2,0,0
13253,2,1572,156,1030.4,515.2,35,5.23,2,0,0
13888,2,254,119,595.7,297.85,38,2.61,2,0,0
17795,2,305,179,342.8,171.4,43,1.93,2,0,0
15579,2,117,68,327.6,163.8,45,5.21,2,0,0
12844,2,125,29,326,163,47,1.98,2,0,0
16036,2,716,87,758.9,379.45,55,3.26,2,0,0
14452,2,116,10,259.1,129.55,55,1.41,2,0,0
13221,2,243,240,844.9,422.45,61,1.86,2,0,0
12758,2,2135,116,2791.6,1395.8,84,1.67,2,0,0
14451,2,378,60,643.9,321.95,86,1.29,2,0,0
17555,2,348,19,480.3,240.15,101,3.03,2,0,0
18080,2,642,18,1231.5,615.75,2,224,2,0,0
15912,2,185,178,264.6,132.3,19,3.06,2,0,0
18085,2,265,330,689.9,344.95,25,1.54,2,0,0
17695,2,779,131,765.3,382.65,30,1.18,2,0,0
16968,2,326,4,439.4,219.7,31,3.43,2,0,0
15919,2,385,19,525.7,262.85,103,2.88,2,0,0
17566,2,497,8,869.8,434.9,113,0.12,2,0,0
14179,2,319,40,701.6,350.8,135,0.08,2,0,0
12915,2,93,148,363.6,181.8,19,10.67,2,0,0
13731,2,278,219,610.6,305.3,36,0.73,2,0,0
17432,2,207,18,365.8,182.9,44,0.4,2,0,0
14716,2,495,43,307.5,153.75,46,2.1,2,0,0
17783,2,354,72,283.5,141.75,67,2.65,2,0,0
14682,2,80,187,52,26,1,14,2,0,0
14354,2,210,5,163.6,81.8,9,3.13,2,0,0
18146,2,153,140,160.4,80.2,10,8.89,2,0,0
13531,2,174,205,483.8,241.9,17,7.67,2,0,0
17711,2,246,10,385.1,192.55,22,12.68,2,0,0
14193,2,445,67,853.4,426.7,35,4.93,2,0,0
14550,2,389,10,757.4,378.7,38,0.74,2,0,0
17772,2,55,10,173.4,86.7,50,0,2,0,0
16780,2,270,100,422.2,211.1,51,2.74,2,0,0
14817,2,653,200,1010.3,505.15,51,1.28,2,0,0
14664,2,465,19,636.2,318.1,78,0.14,2,0,0
17444,2,2118,151,2389.1,1194.55,131,0.16,2,0,0
14555,2,122,57,312.5,156.25,18,13.61,2,0,0
13579,2,176,14,467,233.5,19,16.14,2,0,0
15690,2,408,4,239.8,119.9,19,5.33,2,0,0
15626,2,766,74,675.8,337.9,49,5.31,2,0,0
16243,2,110,33,409.1,204.55,49,0.42,2,0,0
17624,2,554,14,843.5,421.75,49,4.16,2,0,0
15353,2,341,254,770.1,385.05,59,1.88,2,0,0
12716,2,703,3,963.5,481.75,59,1.97,2,0,0
14965,2,363,96,596.1,298.05,80,0,2,0,0
14544,2,1536,24,2004.3,1002.15,97,3.06,2,0,0
12556,2,355,50,599.6,299.8,100,0.86,2,0,0
14548,2,256,150,652.8,326.4,2,55.67,2,0,0
17549,2,210,23,148.9,74.45,5,5.6,2,0,0
12871,2,200,84,380.6,190.3,8,12.3,2,0,0
13792,2,92,66,195.5,97.75,13,18.42,2,0,0
15124,2,233,22,184.2,92.1,14,12.07,2,0,0
12763,2,316,138,494.1,247.05,16,13.59,2,0,0
12394,2,808,63,1080.5,540.25,25,6.42,2,0,0
12811,2,227,261,458.8,229.4,26,0.85,2,0,0
14891,2,505,148,554.4,277.2,30,1.22,2,0,0
15918,2,153,190,334.2,167.1,33,2.08,2,0,0
12857,2,343,210,1106.4,553.2,37,2.04,2,0,0
14770,2,490,232,876.4,438.2,49,1.78,2,0,0
17608,2,229,33,192,96,54,0,2,0,0
13122,2,585,94,922.4,461.2,54,2.7,2,0,0
12635,2,1162,89,1509.2,754.6,95,0.66,2,0,0
12669,2,1104,150,1427.7,713.85,96,1.09,2,0,0
17353,2,1200,129,1740,870,5,3.57,2,0,0
18064,2,384,133,814,407,7,17,2,0,0
12592,2,288,92,401.6,200.8,10,8.07,2,0,0
14377,2,219,191,617.1,308.55,11,7.1,2,0,0
14947,2,178,72,275.8,137.9,13,4.83,2,0,0
12492,2,190,63,227.2,113.6,18,2.47,2,0,0
14265,2,330,109,530.2,265.1,31,1.3,2,0,0
13565,2,172,19,240.2,120.1,35,8.51,2,0,0
16723,2,398,91,576.4,288.2,37,0.39,2,0,0
18101,2,87,11,222.4,111.2,37,3.38,2,0,0
15813,2,603,207,1303.9,651.95,40,0.82,2,0,0
13233,2,1004,74,605.1,302.55,43,6.24,2,0,0
14995,2,102,38,232,116,53,4.1,2,0,0
14335,2,375,16,454.9,227.45,55,1.36,2,0,0
15349,2,321,158,463.9,231.95,65,0.41,2,0,0
13564,2,635,354,1174,587,67,0.18,2,0,0
17890,2,402,322,586.9,293.45,88,0.43,2,0,0
15872,2,187,14,316.2,158.1,101,0,2,0,0
16557,2,111,24,281.9,140.95,11,11.3,2,0,0
17409,2,105,184,771.8,385.9,13,5.33,2,0,0
18040,2,148,19,357.2,178.6,18,12.56,2,0,0
12363,2,408,109,552,276,23,6.05,2,0,0
16070,2,457,22,852.2,426.1,32,0.31,2,0,0
15757,2,491,65,714.4,357.2,43,3.45,2,0,0
17189,2,226,106,383.8,191.9,52,4.29,2,0,0
13272,2,96,31,276.6,138.3,15,4.14,2,0,0
14331,2,252,124,462.7,231.35,27,0.41,2,0,0
13557,2,546,28,584.1,292.05,31,7.64,2,0,0
14778,2,306,127,730.9,365.45,34,5.32,2,0,0
15274,2,619,4,716.6,358.3,44,0.3,2,0,0
13363,2,708,17,892.5,446.25,46,0.46,2,0,0
14067,2,361,63,374.7,187.35,51,0.65,2,0,0
14672,2,454,234,765.5,382.75,58,1.7,2,0,0
12876,2,1930,57,2053,1026.5,66,1.7,2,0,0
14921,2,953,30,1316.1,658.05,78,2.22,2,0,0
17259,2,388,148,581.2,290.6,104,1.91,2,0,0
16367,2,643,37,800.7,400.35,123,2.58,2,0,0
13566,2,567,40,856.8,428.4,134,0.25,2,0,0
17446,2,198,176,120.9,60.45,6,16.75,2,0,0
14473,2,88,74,234.3,117.15,7,34.67,2,0,0
17436,2,90,1,216.3,108.15,7,28.13,2,0,0
17691,2,134,358,290.4,145.2,18,0.56,2,0,0
15230,2,351,239,429.6,214.8,23,0.05,2,0,0
14539,2,428,15,537.5,268.75,31,0.94,2,0,0
15030,2,372,71,518.3,259.15,7,32.83,2,0,0
17781,2,34,159,188,94,12,8.55,2,0,0
16555,2,175,35,285.9,142.95,15,4.62,2,0,0
13727,2,162,28,333.5,166.75,19,0.26,2,0,0
12516,2,868,77,1186.1,593.05,19,4.48,2,0,0
15092,2,135,215,457.8,228.9,23,2.72,2,0,0
12424,2,740,162,1761,880.5,30,0,2,0,0
18151,2,355,134,653.4,326.7,38,4.19,2,0,0
14379,2,292,44,348.1,174.05,39,5.58,2,0,0
17229,2,185,96,318.8,159.4,39,1,2,0,0
17223,2,109,310,381.9,190.95,42,1.26,2,0,0
16777,2,62,80,222.6,111.3,45,3.77,2,0,0
16685,2,396,61,324.2,162.1,60,0,2,0,0
16644,2,826,177,833.8,416.9,62,0.57,2,0,0
14904,2,1985,2,1025.4,512.7,66,0.34,2,0,0
16980,2,739,255,1028.5,514.25,71,0.45,2,0,0
16372,2,158,33,355.7,177.85,86,0,2,0,0
18252,2,234,50,518.3,259.15,90,1.3,2,0,0
12897,2,110,204,216.5,108.25,3,32.33,2,0,0
15512,2,68,155,121,60.5,7,34,2,0,0
15478,2,575,40,1399.9,699.95,34,0.37,2,0,0
14597,2,566,11,866.2,433.1,45,3.91,2,0,0
17392,2,275,306,411.3,205.65,52,0.96,2,0,0
14508,2,129,22,268,134,52,1.24,2,0,0
12438,2,1169,14,2466.8,1233.4,83,1.33,2,0,0
17964,2,294,31,463.2,231.6,84,3.52,2,0,0
18196,2,431,95,686.6,343.3,131,1.41,2,0,0
17991,2,25,225,93.3,46.65,4,0.25,2,0,0
12358,2,242,1,928.1,464.05,12,9.31,2,0,0
17889,2,77,212,201.4,100.7,20,5.79,2,0,0
14960,2,221,8,221.3,110.65,23,6.27,2,0,0
17760,2,239,21,287.6,143.8,25,14.67,2,0,0
16884,2,320,37,429.8,214.9,26,0,2,0,0
13730,2,488,135,752.6,376.3,38,0.62,2,0,0
14261,2,406,50,1163.4,581.7,52,0.55,2,0,0
14815,2,744,36,778.5,389.25,53,0.6,2,0,0
13467,2,580,10,1071.9,535.95,89,0.27,2,0,0
12450,2,128,156,197.9,98.95,7,2.43,2,0,0
14551,2,106,18,186.2,93.1,9,20.67,2,0,0
16519,2,53,25,213,106.5,12,30.91,2,0,0
17376,2,86,70,203.2,101.6,23,10.48,2,0,0
13417,2,162,4,640.8,320.4,26,7.44,2,0,0
12794,2,592,53,860.4,430.2,43,1.02,2,0,0
13760,2,197,54,286.8,143.4,50,3.61,2,0,0
16053,2,1793,32,1511.9,755.95,81,1.08,2,0,0
13822,2,611,5,632,316,90,0.37,2,0,0
14670,2,326,280,392.9,196.45,107,0,2,0,0
15526,2,24,33,148.4,74.2,4,0,2,0,0
14836,2,43,10,99.4,49.7,4,5,2,0,0
13223,2,88,200,163.2,81.6,5,8,2,0,0
18154,2,255,3,399.2,199.6,15,2,2,0,0
17018,2,176,40,920.1,460.05,15,19,2,0,0
14220,2,272,247,632.4,316.2,21,5.55,2,0,0
14851,2,325,23,511.3,255.65,28,8.63,2,0,0
13189,2,842,18,260.7,130.35,29,3.46,2,0,0
18160,2,294,57,638.1,319.05,37,3.76,2,0,0
13656,2,490,164,379.6,189.8,49,3.6,2,0,0
14154,2,465,239,1345.6,672.8,52,0,2,0,0
16934,2,397,54,931,465.5,59,0,2,0,0
16208,2,333,44,664.3,332.15,61,3.77,2,0,0
17084,2,1702,35,2748,1374,146,0,2,0,0
12547,2,132,197,151.8,75.9,6,16.6,2,0,0
15863,2,19,25,68.8,34.4,18,9.82,2,0,0
15695,2,212,266,410,205,22,0,2,0,0
14697,2,181,218,188.6,94.3,22,0,2,0,0
15822,2,375,3,885.5,442.75,28,11.13,2,0,0
12735,2,363,315,689.6,344.8,37,0.55,2,0,0
15211,2,240,60,894.4,447.2,52,5.98,2,0,0
17931,2,249,134,408.4,204.2,63,1.89,2,0,0
13569,2,155,17,337.1,168.55,72,4.55,2,0,0
13544,2,112,39,276.1,138.05,76,2.61,2,0,0
16284,2,535,31,812.7,406.35,87,0.19,2,0,0
12397,2,1250,35,2214.9,1107.45,109,0.81,2,0,0
13596,2,384,5,664.1,332.05,133,0.05,2,0,0
18246,2,166,23,596.1,298.05,3,70,2,0,0
15355,2,45,29,277.1,138.55,9,1.85,2,0,0
14855,2,267,119,645.7,322.85,13,0.79,2,0,0
16119,2,240,8,423.4,211.7,14,4.27,2,0,0
16091,2,154,154,315.1,157.55,16,2.59,2,0,0
14912,2,971,16,867.8,433.9,21,8.85,2,0,0
14645,2,381,156,597.1,298.55,28,4.1,2,0,0
16343,2,175,16,328.6,164.3,29,0,2,0,0
17298,2,387,101,498.4,249.2,30,0.79,2,0,0
15103,2,329,31,703.4,351.7,35,1.62,2,0,0
13023,2,280,64,599.9,299.95,35,1.76,2,0,0
15366,2,621,75,602.5,301.25,37,6.58,2,0,0
15829,2,996,99,636.1,318.05,44,0.82,2,0,0
13707,2,351,267,806.4,403.2,48,1.02,2,0,0
17105,2,693,159,665.8,332.9,80,1.65,2,0,0
15850,2,298,19,234.9,117.45,87,1.62,2,0,0
15068,2,364,46,553.4,276.7,96,2.04,2,0,0
12743,2,315,134,540.1,270.05,114,0,2,0,0
13404,2,111,1,252.5,126.25,11,21.1,2,0,0
15139,2,208,239,179,89.5,13,8.08,2,0,0
17181,2,241,57,239.9,119.95,23,14.36,2,0,0
13933,2,205,109,608.8,304.4,23,1.77,2,0,0
12535,2,219,91,716.4,358.2,28,2.88,2,0,0
15014,2,149,43,257.7,128.85,29,4.16,2,0,0
17733,2,463,38,692.2,346.1,33,6.56,2,0,0
13989,2,1313,65,1266.1,633.05,33,4.35,2,0,0
16567,2,996,194,865.6,432.8,34,4.18,2,0,0
12545,2,517,75,832.4,416.2,41,3.91,2,0,0
16624,2,488,80,810.6,405.3,44,2.49,2,0,0
14002,2,877,134,529.7,264.85,47,0.48,2,0,0
14050,2,689,31,746.4,373.2,49,1.42,2,0,0
17358,2,190,303,360.8,180.4,55,0.91,2,0,0
13849,2,1016,51,1537.9,768.95,97,1.19,2,0,0
15494,2,1139,21,1280.6,640.3,120,0.83,2,0,0
14495,2,62,50,123.8,61.9,6,14.2,2,0,0
15381,2,171,213,596.9,298.45,8,7.86,2,0,0
15732,2,215,212,294.1,147.05,13,12.31,2,0,0
12604,2,200,79,236.2,118.1,14,13,2,0,0
13978,2,315,14,196.8,98.4,14,2.21,2,0,0
14784,2,237,26,290,145,15,21.21,2,0,0
16952,2,92,109,167.6,83.8,16,0,2,0,0
14448,2,104,9,375.4,187.7,20,18.68,2,0,0
17630,2,158,169,503.6,251.8,24,2.52,2,0,0
18123,2,582,24,574.4,287.2,31,0.21,2,0,0
18013,2,285,155,187.3,93.65,31,0,2,0,0
15402,2,693,148,626.3,313.15,34,1.2,2,0,0
17267,2,158,127,317.2,158.6,37,0,2,0,0
14862,2,772,25,841.2,420.6,47,2.62,2,0,0
12508,2,271,26,397.9,198.95,57,0.04,2,0,0
13761,2,642,50,1070.6,535.3,68,1.87,2,0,0
13525,2,394,14,628.8,314.4,5,46.8,2,0,0
16999,2,294,23,484.8,242.4,21,2.32,2,0,0
14162,2,142,173,289.4,144.7,25,4.96,2,0,0
16603,2,480,74,482.5,241.25,34,0.52,2,0,0
16229,2,318,87,1010.6,505.3,46,2.72,2,0,0
15599,2,718,26,761.7,380.85,50,3.49,2,0,0
13744,2,1153,95,1080.5,540.25,54,3.18,2,0,0
17387,2,522,19,746.8,373.4,71,0.19,2,0,0
16031,2,421,92,547.9,273.95,91,1.6,2,0,0
17926,2,306,133,397.3,198.65,17,3.5,2,0,0
12582,2,296,238,351.4,175.7,20,2.63,2,0,0
14628,2,272,91,672,336,22,6.57,2,0,0
17708,2,90,187,263.3,131.65,28,4.15,2,0,0
17749,2,320,178,674.5,337.25,33,2.29,2,0,0
12842,2,547,70,1119,559.5,34,7.21,2,0,0
17637,2,280,31,547.1,273.55,35,2.47,2,0,0
13294,2,453,189,873.7,436.85,48,1.13,2,0,0
17311,2,1005,78,1384.8,692.4,55,4.41,2,0,0
17786,2,195,85,266.9,133.45,57,3.46,2,0,0
16693,2,203,68,477.9,238.95,58,3.5,2,0,0
18156,2,283,12,675.6,337.8,100,2.95,2,0,0
17788,2,210,73,1113,556.5,2,18.67,2,0,0
14785,2,84,10,77.4,38.7,2,2.5,2,0,0
14865,2,108,7,52.2,26.1,4,121.67,2,0,0
17026,2,97,185,154.8,77.4,4,61.33,2,0,0
12522,2,192,39,156.7,78.35,10,1.33,2,0,0
14538,2,155,64,388.3,194.15,19,10.67,2,0,0
14813,2,66,369,152.9,76.45,25,0,2,0,0
13810,2,307,28,827.5,413.75,30,0.9,2,0,0
13034,2,369,54,642.8,321.4,37,8.75,2,0,0
15977,2,1016,17,1054.7,527.35,48,0.34,2,0,0
16667,2,236,68,567.2,283.6,52,4.24,2,0,0
17250,2,167,3,382,191,55,4.69,2,0,0
17252,2,192,116,348.9,174.45,86,0.82,2,0,0
13068,2,200,10,344,172,1,309,2,0,0
13589,2,114,14,379.7,189.85,21,8.25,2,0,0
17235,2,224,25,550.1,275.05,24,12.39,2,0,0
18078,2,145,217,336.1,168.05,27,1.5,2,0,0
17935,2,81,138,142.9,71.45,27,0.11,2,0,0
14037,2,46,176,147.2,73.6,27,6.96,2,0,0
13292,2,347,38,578.9,289.45,29,8.2,2,0,0
12435,2,2055,79,7829.9,3914.95,31,5.37,2,0,0
16268,2,532,71,617.6,308.8,44,0,2,0,0
16399,2,245,19,406.2,203.1,67,3.09,2,0,0
16620,2,88,3,179,89.5,9,32.13,2,0,0
16189,2,134,15,215.5,107.75,9,7,2,0,0
15949,2,284,16,364.7,182.35,12,3.06,2,0,0
14164,2,1033,70,1631.8,815.9,28,0.36,2,0,0
14570,2,94,280,217.2,108.6,28,0,2,0,0
17329,2,142,14,523.1,261.55,29,9.41,2,0,0
16561,2,244,5,511.1,255.55,29,1.8,2,0,0
12694,2,503,70,761.7,380.85,31,3.32,2,0,0
13726,2,1054,38,1079.7,539.85,39,1.51,2,0,0
17664,2,604,18,604.6,302.3,41,4.62,2,0,0
12717,2,502,151,831,415.5,48,1.81,2,0,0
15573,2,354,31,583.2,291.6,87,0.57,2,0,0
13548,2,436,96,678.2,339.1,114,1.2,2,0,0
12838,2,355,33,671.9,335.95,115,2.86,2,0,0
16669,2,871,23,1344.5,672.25,140,0.36,2,0,0
13452,2,2,259,590,295,1,11,2,0,0
14520,2,146,1,270.6,135.3,3,96.33,2,0,0
15869,2,175,277,149.6,74.8,13,0,2,0,0
16149,2,308,4,280.5,140.25,18,8.12,2,0,0
13675,2,330,151,486.8,243.4,25,5.54,2,0,0
17704,2,343,168,885.2,442.6,27,2.37,2,0,0
13276,2,161,63,590.9,295.45,30,1.24,2,0,0
12512,2,96,66,132.2,66.1,31,0,2,0,0
14754,2,486,44,638,319,38,6.28,2,0,0
15522,2,572,32,398,199,47,1,2,0,0
17505,2,556,161,1145.8,572.9,48,0.86,2,0,0
17913,2,288,58,408.6,204.3,55,5.21,2,0,0
12377,2,942,315,1548.1,774.05,71,0.52,2,0,0
14893,2,799,9,1237.8,618.9,72,0.03,2,0,0
16244,2,855,211,1522.8,761.4,88,1.79,2,0,0
16121,2,576,57,854.7,427.35,170,0.78,2,0,0
17163,2,66,21,293.1,146.55,3,14.25,2,0,0
18147,2,203,45,179.3,89.65,7,10.5,2,0,0
12386,2,354,337,401.9,200.95,10,3.22,2,0,0
15198,2,120,92,193.6,96.8,10,3.56,2,0,0
14114,2,101,273,386.5,193.25,15,4.07,2,0,0
13460,2,286,29,183.4,91.7,16,1.25,2,0,0
14479,2,117,253,316.2,158.1,18,6.59,2,0,0
15847,2,449,38,389.3,194.65,22,11.9,2,0,0
13311,2,305,4,598.6,299.3,25,5.84,2,0,0
18112,2,255,12,352.7,176.35,26,6.16,2,0,0
12832,2,195,32,383,191.5,27,2.54,2,0,0
18217,2,491,29,621.8,310.9,27,1.37,2,0,0
15364,2,493,95,913.2,456.6,29,5.68,2,0,0
12646,2,897,4,1347,673.5,43,1.02,2,0,0
15821,2,202,44,571,285.5,57,0.28,2,0,0
15976,2,275,165,427.6,213.8,83,0.58,2,0,0
13805,2,1900,52,924.6,462.3,10,6.42,2,0,0
16836,2,165,39,251.9,125.95,11,7.7,2,0,0
14416,2,326,22,490.2,245.1,13,1.54,2,0,0
17666,2,596,3,728.2,364.1,14,3.65,2,0,0
15897,2,223,194,208.6,104.3,17,0,2,0,0
17501,2,160,220,288.6,144.3,18,0,2,0,0
17674,2,672,74,551,275.5,19,11.31,2,0,0
17928,2,68,45,184.5,92.25,22,9.57,2,0,0
13368,2,326,256,573.4,286.7,28,3,2,0,0
17357,2,152,24,384.4,192.2,41,0,2,0,0
17594,2,550,85,993.2,496.6,42,3.45,2,0,0
